Date,Open,High,Low,Close,Adj Close,Volume
2018-03-07,178.82000732421875,180.0,176.82000732421875,178.5800018310547,152.3636016845703,4799200
2018-03-08,179.44000244140625,179.97999572753906,176.72999572753906,177.94000244140625,151.81756591796875,4750700
2018-03-09,179.0,182.24000549316406,177.9199981689453,182.16000366210938,155.4180450439453,4477200
2018-03-12,182.42999267578125,183.05999755859375,179.5500030517578,179.7100067138672,153.32774353027344,4993300
2018-03-13,179.58999633789062,180.9499969482422,177.86000061035156,178.35000610351562,152.16737365722656,6128100
2018-03-14,179.10000610351562,179.66000366210938,175.88999938964844,177.41000366210938,151.3653564453125,4531500
2018-03-15,177.69000244140625,179.86000061035156,176.72000122070312,178.07000732421875,151.92848205566406,3936700
2018-03-16,178.42999267578125,180.39999389648438,177.97000122070312,178.9600067138672,152.6878204345703,8410900
2018-03-19,178.64999389648438,179.32000732421875,176.0,177.10000610351562,151.10092163085938,4744500
2018-03-20,177.63999938964844,178.88999938964844,177.16000366210938,178.16000366210938,152.00527954101562,4148300
2018-03-21,178.35000610351562,180.13999938964844,177.67999267578125,178.02000427246094,151.8858184814453,3494400
2018-03-22,177.4199981689453,178.55999755859375,175.0800018310547,175.2899932861328,149.55657958984375,5255100
2018-03-23,176.24000549316406,177.05999755859375,171.55999755859375,171.8000030517578,146.57894897460938,6021300
2018-03-26,174.11000061035156,176.8000030517578,173.52000427246094,176.3800048828125,150.486572265625,7323600
2018-03-27,177.3800048828125,178.72999572753906,173.60000610351562,174.67999267578125,149.03614807128906,4713900
2018-03-28,175.24000549316406,177.52999877929688,173.9199981689453,174.75999450683594,149.10440063476562,4318600
2018-03-29,175.6999969482422,178.63999938964844,175.5,178.24000549316406,152.07350158691406,4423500
2018-04-02,177.14999389648438,177.69000244140625,170.4199981689453,172.89999389648438,147.51748657226562,7229300
2018-04-03,172.77999877929688,174.94000244140625,172.42999267578125,173.75999450683594,148.2511749267578,5283300
2018-04-04,170.8000030517578,177.83999633789062,170.4199981689453,177.44000244140625,151.3909454345703,4757300
2018-04-05,178.0,180.0399932861328,177.30999755859375,179.1300048828125,152.8328857421875,3799900
2018-04-06,177.97999572753906,178.52000427246094,173.35000610351562,174.4499969482422,148.83990478515625,5236900
2018-04-09,175.05999755859375,175.35000610351562,172.3699951171875,172.50999450683594,147.18472290039062,5079800
2018-04-10,174.02999877929688,174.19000244140625,172.24000549316406,173.49000549316406,148.02081298828125,4783000
2018-04-11,172.0,175.05999755859375,171.8000030517578,172.86000061035156,147.48333740234375,4228400
2018-04-12,173.30999755859375,174.24000549316406,172.89999389648438,173.36000061035156,147.909912109375,3396700
2018-04-13,174.49000549316406,175.50999450683594,172.22999572753906,172.8000030517578,147.4321746826172,4311200
2018-04-16,174.22999572753906,175.60000610351562,173.32000732421875,174.42999267578125,148.8228302001953,3534200
2018-04-17,175.75999450683594,176.24000549316406,174.10000610351562,174.91000366210938,149.23239135742188,3106500
2018-04-18,175.0,180.25,174.99000549316406,179.85000610351562,153.4471435546875,5858900
2018-04-19,179.5,179.6999969482422,175.77000427246094,177.0800018310547,151.08383178710938,5407300
2018-04-20,177.85000610351562,178.88999938964844,176.32000732421875,177.00999450683594,151.02410888671875,5008600
2018-04-23,177.6199951171875,178.3800048828125,176.1300048828125,177.66000366210938,151.57867431640625,2987700
2018-04-24,179.3000030517578,180.0,175.0500030517578,176.25999450683594,150.38418579101562,4435400
2018-04-25,176.0800018310547,178.07000732421875,174.5500030517578,177.38999938964844,151.34829711914062,5587300
2018-04-26,178.4600067138672,185.92999267578125,178.0800018310547,185.72000122070312,158.45545959472656,8782500
2018-04-27,185.49000549316406,187.0399932861328,183.8699951171875,186.4600067138672,159.08680725097656,4382400
2018-04-30,186.99000549316406,187.8000030517578,184.8000030517578,184.8000030517578,157.67044067382812,4173200
2018-05-01,184.72999572753906,184.72999572753906,181.39999389648438,184.6300048828125,157.5254364013672,3423900
2018-05-02,184.49000549316406,187.1199951171875,183.75,185.91000366210938,158.61753845214844,3866500
2018-05-03,184.8699951171875,184.89999389648438,181.1999969482422,183.19000244140625,156.29684448242188,4123900
2018-05-04,182.75,186.35000610351562,181.83999633789062,185.02999877929688,157.86672973632812,3896200
2018-05-07,185.39999389648438,185.5,182.6699981689453,183.55999755859375,156.61251831054688,3582300
2018-05-08,183.4499969482422,185.3000030517578,182.5,185.0399932861328,157.87521362304688,4168200
2018-05-09,185.02999877929688,186.5,183.57000732421875,186.36000061035156,159.00144958496094,3392300
2018-05-10,185.97000122070312,187.97000122070312,185.8800048828125,187.16000366210938,159.68399047851562,3850100
2018-05-11,187.6300048828125,190.8000030517578,187.35000610351562,190.30999755859375,162.37159729003906,5355100
2018-05-14,191.5,191.64999389648438,189.86000061035156,191.0800018310547,163.0285186767578,7035900
2018-05-15,189.5,189.69000244140625,186.10000610351562,187.97999572753906,160.38365173339844,10147000
2018-05-16,189.27999877929688,189.27999877929688,185.89999389648438,186.3800048828125,159.01853942871094,5044800
2018-05-17,186.25,187.17999267578125,184.8699951171875,185.3300018310547,158.12271118164062,4227700
2018-05-18,185.75,188.2100067138672,185.5500030517578,187.4199981689453,159.9058380126953,4697900
2018-05-21,188.1999969482422,190.6699981689453,188.0,189.7899932861328,161.9279327392578,4147800
2018-05-22,190.05999755859375,190.77999877929688,186.52000427246094,186.8699951171875,159.4365997314453,4585600
2018-05-23,187.10000610351562,187.32000732421875,184.97999572753906,186.6699981689453,159.26596069335938,7387400
2018-05-24,186.7899932861328,187.41000366210938,184.6699981689453,187.14999389648438,159.67547607421875,3941300
2018-05-25,186.7100067138672,187.8300018310547,186.0500030517578,186.85000610351562,159.41952514648438,2730400
2018-05-29,185.5500030517578,186.8300018310547,184.25,185.0,157.84112548828125,4725500
2018-05-30,184.8300018310547,187.8000030517578,184.00999450683594,187.08999633789062,160.51795959472656,3976000
2018-05-31,187.16000366210938,187.36000061035156,185.25,186.5500030517578,160.05467224121094,4839900
2018-06-01,187.2100067138672,188.8300018310547,186.52000427246094,187.35000610351562,160.7410430908203,3706200
2018-06-04,188.22000122070312,191.5399932861328,187.97000122070312,191.36000061035156,164.18153381347656,4103300
2018-06-05,190.44000244140625,192.3800048828125,189.6999969482422,191.94000244140625,164.67916870117188,4231300
2018-06-06,193.07000732421875,193.58999633789062,191.2100067138672,193.58999633789062,166.09481811523438,4134700
2018-06-07,193.8300018310547,197.1999969482422,193.8300018310547,196.1699981689453,168.308349609375,4378700
2018-06-08,195.8699951171875,198.5,195.00999450683594,198.3300018310547,170.16159057617188,4006200
2018-06-11,198.91000366210938,200.52000427246094,198.33999633789062,199.63999938964844,171.28558349609375,4243000
2018-06-12,199.83999633789062,201.33999633789062,199.50999450683594,201.30999755859375,172.7183380126953,4616700
2018-06-13,201.3000030517578,201.5800018310547,199.66000366210938,200.30999755859375,171.86038208007812,5128100
2018-06-14,200.25999450683594,201.0,198.16000366210938,199.6699981689453,171.3113250732422,4305900
2018-06-15,198.9499969482422,201.60000610351562,198.5,200.5399932861328,172.0577392578125,7820900
2018-06-18,198.94000244140625,200.91000366210938,198.11000061035156,200.69000244140625,172.1864013671875,3396300
2018-06-19,198.2100067138672,199.89999389648438,198.10000610351562,199.2100067138672,170.9166259765625,5501100
2018-06-20,200.0,200.1300048828125,198.1199951171875,199.0800018310547,170.8050537109375,3389600
2018-06-21,199.2100067138672,200.94000244140625,198.61000061035156,200.30999755859375,171.86038208007812,4695100
2018-06-22,200.7899932861328,201.1999969482422,197.1699981689453,197.41000366210938,169.37228393554688,6785800
2018-06-25,197.41000366210938,197.83999633789062,195.05999755859375,196.3800048828125,168.48858642578125,5127200
2018-06-26,196.5800018310547,197.3300018310547,195.60000610351562,196.36000061035156,168.47140502929688,3270600
2018-06-27,196.66000366210938,197.99000549316406,195.00999450683594,195.02000427246094,167.32171630859375,3771700
2018-06-28,195.0,196.00999450683594,193.50999450683594,195.2100067138672,167.48475646972656,2994000
2018-06-29,195.86000061035156,198.8300018310547,194.99000549316406,195.10000610351562,167.39036560058594,4106600
2018-07-02,193.82000732421875,194.17999267578125,192.1199951171875,194.02000427246094,166.46372985839844,3822800
2018-07-03,194.44000244140625,195.7100067138672,193.41000366210938,193.6199951171875,166.12054443359375,1608400
2018-07-05,194.49000549316406,194.74000549316406,193.1300048828125,194.41000366210938,166.7983856201172,3040600
2018-07-06,194.5800018310547,195.35000610351562,192.9499969482422,194.47999572753906,166.85842895507812,2552400
2018-07-09,195.6999969482422,196.7100067138672,195.02999877929688,196.0800018310547,168.23114013671875,2575100
2018-07-10,196.55999755859375,197.75999450683594,196.3800048828125,197.61000061035156,169.54385375976562,2842400
2018-07-11,197.22000122070312,197.75999450683594,195.9499969482422,196.9499969482422,168.97763061523438,3309300
2018-07-12,198.1999969482422,198.47999572753906,197.0,197.9499969482422,169.83554077148438,2709200
2018-07-13,198.4600067138672,199.92999267578125,198.4600067138672,198.69000244140625,170.47047424316406,2308100
2018-07-16,199.13999938964844,199.22000122070312,197.88999938964844,198.8800048828125,170.6334991455078,2530500
2018-07-17,198.6300048828125,201.42999267578125,198.6300048828125,201.10000610351562,172.5382080078125,4662800
2018-07-18,201.02000427246094,201.9199981689453,200.19000244140625,200.97000122070312,172.42662048339844,3787800
2018-07-19,200.88999938964844,203.22999572753906,200.5500030517578,202.6300048828125,173.85086059570312,3691100
2018-07-20,202.0800018310547,203.75999450683594,201.82000732421875,202.4499969482422,173.6964111328125,3564100
2018-07-23,202.4600067138672,203.38999938964844,201.89999389648438,202.22999572753906,173.5076904296875,2264300
2018-07-24,203.52999877929688,204.25,201.35000610351562,201.99000549316406,173.30181884765625,5058100
2018-07-25,201.39999389648438,202.2899932861328,199.07000732421875,201.0,172.4523468017578,4382700
2018-07-26,201.52999877929688,202.1199951171875,198.91000366210938,199.39999389648438,171.07962036132812,4280000
2018-07-27,200.2100067138672,200.49000549316406,196.67999267578125,197.13999938964844,169.14060974121094,3871200
2018-07-30,196.52999877929688,197.57000732421875,196.39999389648438,197.27999877929688,169.2607421875,2331100
2018-07-31,197.69000244140625,198.02999877929688,196.8699951171875,197.52000427246094,169.46664428710938,2795900
2018-08-01,196.86000061035156,197.74000549316406,195.60000610351562,196.3000030517578,168.41990661621094,3086800
2018-08-02,195.10000610351562,195.83999633789062,193.5500030517578,195.66000366210938,167.87083435058594,3543500
2018-08-03,196.02999877929688,196.39999389648438,195.25,195.63999938964844,167.85366821289062,2309000
2018-08-06,195.6199951171875,196.05999755859375,195.11000061035156,195.69000244140625,167.8965301513672,2515700
2018-08-07,196.35000610351562,197.1999969482422,195.63999938964844,197.0500030517578,169.06338500976562,3052500
2018-08-08,197.44000244140625,198.91000366210938,197.3000030517578,198.02000427246094,169.89561462402344,2176700
2018-08-09,199.0,199.74000549316406,198.0399932861328,198.0800018310547,169.94712829589844,2466000
2018-08-10,197.33999633789062,197.92999267578125,195.63999938964844,196.3000030517578,168.41990661621094,2873000
2018-08-13,196.3000030517578,197.58999633789062,194.0,194.13999938964844,166.56668090820312,5294400
2018-08-14,195.1699981689453,195.97999572753906,191.27000427246094,193.10000610351562,165.6743927001953,11488000
2018-08-15,191.75,194.17999267578125,191.08999633789062,193.99000549316406,166.43798828125,6049300
2018-08-16,194.02000427246094,196.08999633789062,193.72000122070312,195.38999938964844,167.63916015625,5690100
2018-08-17,195.60000610351562,195.97999572753906,194.82000732421875,195.55999755859375,167.78500366210938,3885800
2018-08-20,195.83999633789062,198.44000244140625,195.39999389648438,197.92999267578125,169.81842041015625,2956700
2018-08-21,198.8300018310547,200.74000549316406,198.41000366210938,200.22999572753906,171.79173278808594,4124600
2018-08-22,200.8000030517578,203.5500030517578,198.64999389648438,198.97000122070312,170.710693359375,5007000
2018-08-23,199.38999938964844,201.41000366210938,199.13999938964844,200.16000366210938,171.73170471191406,3595000
2018-08-24,200.35000610351562,202.5,200.0,201.3000030517578,172.70977783203125,3054300
2018-08-27,202.8300018310547,202.9499969482422,201.19000244140625,201.97999572753906,173.2931671142578,2521300
2018-08-28,202.3000030517578,202.4199981689453,200.6300048828125,201.97000122070312,173.28463745117188,3516300
2018-08-29,201.11000061035156,201.99000549316406,200.7100067138672,201.67999267578125,173.92274475097656,2488000
2018-08-30,201.0,201.44000244140625,199.10000610351562,199.25999450683594,171.8358154296875,2825400
2018-08-31,199.3800048828125,200.91000366210938,199.2899932861328,200.77000427246094,173.1380157470703,4023300
2018-09-04,200.69000244140625,205.9199981689453,200.5,205.0800018310547,176.8548583984375,4612800
2018-09-05,204.8300018310547,206.6699981689453,203.14999389648438,204.14999389648438,176.0528106689453,3667100
2018-09-06,204.58999633789062,207.08999633789062,203.8000030517578,205.88999938964844,177.55335998535156,3490400
2018-09-07,205.4499969482422,207.22999572753906,205.42999267578125,206.22999572753906,177.84657287597656,3672700
2018-09-10,208.1300048828125,211.6199951171875,208.1300048828125,210.69000244140625,181.69273376464844,5586600
2018-09-11,213.0,214.66000366210938,211.5,213.85000610351562,184.41783142089844,5969500
2018-09-12,214.02999877929688,215.42999267578125,210.91000366210938,211.97999572753906,182.80519104003906,5660100
2018-09-13,211.44000244140625,211.44000244140625,208.6999969482422,209.4499969482422,180.62342834472656,4701100
2018-09-14,210.19000244140625,210.52999877929688,207.5500030517578,209.07000732421875,180.29566955566406,3622400
2018-09-17,209.0800018310547,210.0399932861328,208.25999450683594,208.39999389648438,179.71786499023438,3074700
2018-09-18,208.6300048828125,211.72999572753906,208.16000366210938,211.02000427246094,181.97731018066406,4338500
2018-09-19,212.0,212.6699981689453,210.66000366210938,211.67999267578125,182.5464630126953,2579100
2018-09-20,211.66000366210938,212.61000061035156,211.00999450683594,211.05999755859375,182.0117950439453,4020800
2018-09-21,211.3000030517578,212.66000366210938,210.50999450683594,212.38999938964844,183.1587677001953,9749200
2018-09-24,211.52000427246094,211.83999633789062,207.9600067138672,207.99000549316406,179.36428833007812,4623700
2018-09-25,208.83999633789062,209.3000030517578,206.8000030517578,207.4600067138672,178.90724182128906,4443300
2018-09-26,208.5800018310547,209.13999938964844,207.22999572753906,207.52000427246094,178.9590301513672,2965800
2018-09-27,207.5,207.8300018310547,205.6699981689453,206.83999633789062,178.3726043701172,3218800
2018-09-28,206.44000244140625,208.85000610351562,206.35000610351562,207.14999389648438,178.63995361328125,3966100
2018-10-01,208.52000427246094,209.7899932861328,207.3699951171875,207.60000610351562,179.0280303955078,3670500
2018-10-02,207.49000549316406,208.0399932861328,204.6699981689453,204.75,176.57022094726562,4428000
2018-10-03,206.16000366210938,206.4600067138672,203.64999389648438,203.74000549316406,175.6992645263672,4162500
2018-10-04,203.64999389648438,203.75999450683594,198.27000427246094,198.85000610351562,171.48226928710938,5996200
2018-10-05,199.07000732421875,199.6999969482422,194.57000732421875,196.3800048828125,169.3522186279297,5016600
2018-10-08,196.24000549316406,198.66000366210938,195.05999755859375,198.41000366210938,171.1028594970703,3731800
2018-10-09,197.9499969482422,199.17999267578125,195.5800018310547,195.75,168.8089141845703,4466800
2018-10-10,199.11000061035156,199.24000549316406,193.35000610351562,193.6999969482422,167.0410614013672,6157900
2018-10-11,193.7100067138672,196.6699981689453,188.47000122070312,189.74000549316406,163.6260528564453,5831400
2018-10-12,192.75,193.58999633789062,190.16000366210938,192.47000122070312,165.98033142089844,5450200
2018-10-15,192.36000061035156,193.2899932861328,190.6999969482422,191.1699981689453,164.85928344726562,3642800
2018-10-16,191.8300018310547,194.0800018310547,190.61000061035156,193.5800018310547,166.9375762939453,4057400
2018-10-17,189.63999938964844,190.6699981689453,183.97999572753906,185.1699981689453,159.6850128173828,8985700
2018-10-18,184.25999450683594,185.39999389648438,179.52999877929688,180.44000244140625,155.60604858398438,9262000
2018-10-19,180.33999633789062,180.99000549316406,178.57000732421875,179.85000610351562,155.09722900390625,7004300
2018-10-22,180.82000732421875,181.39999389648438,177.55999755859375,178.75,154.14862060546875,4866700
2018-10-23,175.77000427246094,179.49000549316406,175.44000244140625,178.52999877929688,153.95892333984375,7004900
2018-10-24,178.5800018310547,182.3699951171875,176.30999755859375,176.97000122070312,152.61363220214844,6791700
2018-10-25,177.52000427246094,180.5,176.8300018310547,179.07000732421875,154.42459106445312,5228000
2018-10-26,176.8800048828125,177.33999633789062,170.91000366210938,172.22999572753906,148.52598571777344,9472200
2018-10-29,173.74000549316406,175.99000549316406,170.9499969482422,173.1999969482422,149.36251831054688,5918400
2018-10-30,173.16000366210938,176.42999267578125,172.63999938964844,176.24000549316406,151.9840545654297,5657100
2018-10-31,177.97999572753906,178.85000610351562,175.58999633789062,175.8800048828125,151.6736297607422,6339500
2018-11-01,176.83999633789062,180.86000061035156,175.89999389648438,180.4600067138672,155.62330627441406,5225300
2018-11-02,182.47000122070312,183.00999450683594,177.38999938964844,179.92999267578125,155.1662139892578,4730600
2018-11-05,181.02000427246094,182.41000366210938,179.3000030517578,182.19000244140625,157.1151885986328,3885300
2018-11-06,181.92999267578125,182.64999389648438,180.0500030517578,182.00999450683594,156.95993041992188,3338800
2018-11-07,183.7899932861328,187.67999267578125,182.05999755859375,187.22999572753906,161.46151733398438,4673400
2018-11-08,187.1300048828125,188.69000244140625,185.72000122070312,188.0,162.12551879882812,4054000
2018-11-09,188.32000732421875,188.47999572753906,184.9600067138672,185.99000549316406,160.39218139648438,4761100
2018-11-12,185.22999572753906,186.9499969482422,179.02000427246094,179.42999267578125,154.7350311279297,7590400
2018-11-13,177.3000030517578,181.6199951171875,172.85000610351562,179.0,154.36419677734375,14274000
2018-11-14,182.61000061035156,182.89999389648438,179.14999389648438,179.89999389648438,155.14036560058594,7561100
2018-11-15,179.00999450683594,179.6699981689453,173.61000061035156,177.36000061035156,152.94992065429688,8663100
2018-11-16,173.99000549316406,177.61000061035156,173.50999450683594,177.02000427246094,152.65673828125,6834900
2018-11-19,176.7100067138672,178.8800048828125,172.3000030517578,173.58999633789062,149.69879150390625,6203400
2018-11-20,169.25,172.0,167.0,169.0500030517578,145.7836456298828,8661000
2018-11-21,170.0,170.92999267578125,169.14999389648438,169.3000030517578,145.99925231933594,5752100
2018-11-23,169.38999938964844,170.3300018310547,168.47000122070312,168.85000610351562,145.6111602783203,2711000
2018-11-26,170.1999969482422,172.38999938964844,168.8699951171875,169.82000732421875,146.44769287109375,6140500
2018-11-27,169.11000061035156,173.3800048828125,168.82000732421875,173.22000122070312,149.37974548339844,7084200
2018-11-28,172.91000366210938,177.64999389648438,170.6199951171875,177.42999267578125,153.9256134033203,7133600
2018-11-29,176.8000030517578,177.27000427246094,174.9199981689453,175.66000366210938,152.39007568359375,4329300
2018-11-30,175.75,180.3699951171875,175.11000061035156,180.32000732421875,156.4327392578125,8942400
2018-12-03,183.2899932861328,183.5,179.35000610351562,181.74000549316406,157.66464233398438,7610600
2018-12-04,181.05999755859375,182.22999572753906,174.5500030517578,175.3000030517578,152.0777130126953,7059600
2018-12-06,173.5,176.0399932861328,170.4600067138672,175.9600067138672,152.65032958984375,7571200
2018-12-07,175.35000610351562,178.36000061035156,172.24000549316406,172.7899932861328,149.9002227783203,6226100
2018-12-10,173.38999938964844,173.99000549316406,167.72999572753906,171.69000244140625,148.94595336914062,5373800
2018-12-11,174.3000030517578,175.60000610351562,171.24000549316406,172.2100067138672,149.3970947265625,5229400
2018-12-12,173.75,176.8699951171875,172.80999755859375,174.2100067138672,151.13214111328125,5912500
2018-12-13,174.30999755859375,174.91000366210938,172.07000732421875,173.8699951171875,150.83717346191406,6102200
2018-12-14,172.97999572753906,175.13999938964844,171.9499969482422,172.2899932861328,149.46649169921875,4265200
2018-12-17,171.50999450683594,171.99000549316406,166.92999267578125,167.97000122070312,145.71871948242188,5631700
2018-12-18,168.89999389648438,171.9499969482422,168.5,170.0399932861328,147.5145721435547,4462200
2018-12-19,170.9199981689453,174.9499969482422,166.77000427246094,167.55999755859375,145.36309814453125,6996900
2018-12-20,166.27999877929688,167.30999755859375,162.22999572753906,164.16000366210938,142.4134979248047,7675600
2018-12-21,162.80999755859375,167.9600067138672,160.1699981689453,160.47999572753906,139.220947265625,13034100
2018-12-24,160.16000366210938,161.39999389648438,158.08999633789062,158.13999938964844,137.19094848632812,4547400
2018-12-26,159.4600067138672,168.27999877929688,159.44000244140625,168.27999877929688,145.98765563964844,6141500
2018-12-27,166.44000244140625,170.4600067138672,163.36000061035156,170.32000732421875,147.75746154785156,5069300
2018-12-28,171.22000122070312,173.1199951171875,168.60000610351562,170.22000122070312,147.67068481445312,4552000
2018-12-31,171.47000122070312,173.24000549316406,170.64999389648438,171.82000732421875,149.05873107910156,4206000
2019-01-02,169.7100067138672,173.17999267578125,169.0500030517578,172.41000366210938,149.5706024169922,4242900
2019-01-03,171.83999633789062,171.83999633789062,168.2100067138672,168.61000061035156,146.27395629882812,4810500
2019-01-04,170.17999267578125,174.74000549316406,169.52000427246094,173.6199951171875,150.6202850341797,4762600
2019-01-07,173.8300018310547,178.17999267578125,173.8300018310547,177.0399932861328,153.58721923828125,4928800
2019-01-08,178.57000732421875,179.58999633789062,175.61000061035156,177.88999938964844,154.3246307373047,4722400
2019-01-09,177.8699951171875,181.27000427246094,177.10000610351562,179.72999572753906,155.92091369628906,4922000
2019-01-10,178.02999877929688,179.24000549316406,176.33999633789062,179.05999755859375,155.33966064453125,3605300
2019-01-11,177.92999267578125,180.25999450683594,177.1199951171875,179.41000366210938,155.6432647705078,3285100
2019-01-14,177.58999633789062,179.22999572753906,176.89999389648438,178.80999755859375,155.12274169921875,3871400
2019-01-15,176.0800018310547,177.82000732421875,175.1999969482422,176.47000122070312,153.09275817871094,5016100
2019-01-16,177.08999633789062,177.92999267578125,175.86000061035156,177.0399932861328,153.58721923828125,4075400
2019-01-17,174.00999450683594,175.4600067138672,172.0,174.8699951171875,151.70468139648438,6499200
2019-01-18,176.97999572753906,180.0399932861328,176.17999267578125,179.5800018310547,155.79075622558594,6371100
2019-01-22,177.49000549316406,178.60000610351562,175.36000061035156,177.11000061035156,153.64796447753906,6272700
2019-01-23,176.58999633789062,178.05999755859375,174.52999877929688,176.88999938964844,153.4570770263672,4910400
2019-01-24,177.0,177.52999877929688,175.3000030517578,177.2899932861328,153.80410766601562,3860100
2019-01-25,179.77999877929688,180.8699951171875,178.61000061035156,180.39999389648438,156.50213623046875,4501800
2019-01-28,178.97000122070312,179.99000549316406,177.41000366210938,179.8300018310547,156.0076446533203,4091400
2019-01-29,178.9600067138672,180.14999389648438,178.08999633789062,179.69000244140625,155.88619995117188,3686900
2019-01-30,180.47000122070312,184.1999969482422,179.77999877929688,182.17999267578125,158.04632568359375,5197700
2019-01-31,181.5,184.6699981689453,181.05999755859375,183.52999877929688,159.21746826171875,5138000
2019-02-01,184.02999877929688,185.14999389648438,182.8300018310547,184.3699951171875,159.9462127685547,4513100
2019-02-04,184.3000030517578,186.42999267578125,183.83999633789062,186.42999267578125,161.73333740234375,3050200
2019-02-05,186.88999938964844,186.99000549316406,184.69000244140625,186.38999938964844,161.69863891601562,4135200
2019-02-06,186.69000244140625,186.69000244140625,184.05999755859375,184.72000122070312,160.24986267089844,3072500
2019-02-07,183.74000549316406,184.9199981689453,182.4499969482422,184.07000732421875,159.68597412109375,2793400
2019-02-08,183.0500030517578,184.5800018310547,182.72000122070312,184.5399932861328,160.09364318847656,2792300
2019-02-11,185.0,185.4199981689453,182.75,182.9199981689453,158.68832397460938,3729200
